business_id,date
19002,2016-02-25
19003,2016-08-02
19003,2016-08-02
19003,2016-08-02
19003,2016-08-02
19003,2016-08-02
19043,2016-05-18
19043,2016-05-18
19055,2016-06-02
19055,2016-06-02
19055,2016-06-02
19056,2016-06-02
19057,2016-06-02
19057,2016-06-02
19058,2016-06-02
19094,2016-10-04
19138,2016-06-02
19138,2016-06-02
19138,2016-06-02
19277,2016-09-30
19277,2016-05-09
19357,2016-06-09
19357,2016-06-09
19357,2016-06-09
19386,2016-06-07
19386,2016-06-07
19641,2016-06-16
19641,2016-06-16
19641,2016-06-16
19641,2016-06-16
20116,2016-05-11
20116,2016-05-11
20291,2016-03-11
20327,2016-06-01
20367,2016-06-13
20367,2016-06-13
20367,2016-06-13
20367,2016-06-13
20924,2016-07-29
21101,2016-03-25
21785,2016-08-25
21909,2016-07-06
21982,2016-06-06
22606,2016-04-14
22606,2016-04-14
23068,2016-08-30
23068,2016-08-30
23704,2016-03-28
23865,2016-08-16
23865,2016-08-16
24198,2016-05-06
24198,2016-05-06
24198,2016-05-06
24198,2016-05-06
24437,2016-08-05
24457,2016-05-12
24572,2016-04-26
24572,2016-04-26
24936,2016-06-09
24936,2016-06-09
24936,2016-06-09
25151,2016-04-08
25167,2016-06-22
25167,2016-06-22
25404,2016-08-18
25572,2016-09-08
25572,2016-09-08
25572,2016-09-08
25572,2016-09-08
25572,2016-09-08
25572,2016-04-12
25572,2016-04-12
26149,2016-07-01
26343,2016-08-15
26343,2016-03-09
27053,2016-08-31
27053,2016-03-03
27053,2016-03-03
27053,2016-03-03
27055,2016-07-29
27055,2016-02-24
27055,2016-02-24
27055,2016-03-30
27056,2016-10-04
27056,2016-10-04
27056,2016-10-04
27056,2016-10-04
27377,2016-08-26
27377,2016-04-20
27377,2016-04-20
27472,2016-04-13
27680,2016-03-07
27680,2016-03-07
27680,2016-03-07
27793,2016-09-27
27793,2016-09-27
27793,2016-03-23
27799,2016-02-29
27799,2016-07-11
27947,2016-07-13
27947,2016-07-13
27964,2016-04-15
27986,2016-04-18
28206,2016-07-20
28206,2016-07-20
28318,2016-08-01
29246,2016-05-02
29246,2016-05-02
29304,2016-04-02
29304,2016-04-02
29429,2016-07-06
29950,2016-06-21
29950,2016-06-21
29956,2016-06-01
29956,2016-06-01
30478,2016-03-14
30496,2016-07-19
30496,2016-07-19
32170,2016-08-16
32200,2016-06-01
32200,2016-06-01
32578,2016-05-31
32579,2016-07-25
32671,2016-06-29
32682,2016-06-07
32683,2016-06-07
32684,2016-06-07
32684,2016-06-07
32693,2016-06-15
32698,2016-07-13
32698,2016-07-13
32702,2016-09-21
32702,2016-09-21
32729,2016-05-09
32729,2016-05-09
32736,2016-07-27
32736,2016-07-27
32736,2016-07-27
32736,2016-07-27
32818,2016-07-05
32823,2016-08-22
32835,2016-08-09
32845,2016-07-05
32845,2016-07-05
32845,2016-07-05
32862,2016-06-28
32862,2016-06-28
33056,2016-05-12
33113,2016-03-22
33125,2016-08-24
33125,2016-08-24
33145,2016-08-15
33173,2016-09-21
33173,2016-03-31
33173,2016-03-31
33198,2016-03-10
33222,2016-04-29
33272,2016-04-01
33315,2016-05-18
33386,2016-05-12
33388,2016-06-24
33442,2016-08-04
33468,2016-10-04
33468,2016-10-04
33527,2016-06-17
33527,2016-06-17
33527,2016-06-17
33568,2016-08-25
33568,2016-08-25
33620,2016-05-25
33638,2016-06-16
33700,2016-04-12
33710,2016-08-16
33712,2016-06-01
33712,2016-06-01
33728,2016-06-03
33837,2016-05-12
33911,2016-05-09
33914,2016-08-03
33916,2016-08-23
33920,2016-05-20
33920,2016-05-20
33920,2016-05-20
33920,2016-05-20
34033,2016-05-02
34066,2016-03-09
34126,2016-05-27
34144,2016-06-15
34144,2016-06-15
34161,2016-04-26
34184,2016-06-14
34184,2016-06-14
34221,2016-07-20
